id,image,resize_url,label,score,label_topicality,best_guess_label_score,correct_label,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,food,0.871869266,0.871869266,0.18,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,meal,0.666215241,0.666215241,0.18,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,asian food,0.616958141,0.616958141,0.12,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,dessert,0.616537511,0.616537511,1,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,sashimi,1.994840145,0.563015997,0.29,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,breakfast,0.781569064,0.554606259,0.38,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,garnish,0.543910563,0.543910563,0.14,sashimi,
31,http://storage.googleapis.com/gtpictures/personal_images_raw/sashimi.jpeg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_31.jpg,recipe,0.533285141,0.533285141,0.31,sashimi,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,dish,0.949287355,0.949287355,0.22,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,food,0.905850351,0.905850351,0.22,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,cuisine,0.875675499,0.875675499,0.17,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,rice,0.831260502,0.831260502,0.22,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,pilaf,0.890754581,0.63664037,1,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,asian food,0.634932399,0.634932399,0.4,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,meal,0.63165915,0.63165915,0.22,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,italian food,0.620787025,0.620787025,0.47,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,fried rice,2.476438999,0.591989756,0.13,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,recipe,0.570718944,0.570718944,0.18,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,biryani,0.836333633,0.569929659,0.33,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,european food,0.562825143,0.562825143,0.33,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,thai food,0.540170491,0.540170491,0.29,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,cookware and bakeware,0.533288002,0.533288002,0.08,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,spanish cuisine,1.024818897,0.527129352,0.2,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,middle eastern food,0.51549077,0.51549077,0.33,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,chinese food,0.506559789,0.506559789,0.24,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,thai cuisine,0.832249939,N/A,0.12,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,middle eastern cuisine,0.786787868,N/A,0.22,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,italian cuisine,0.717321038,N/A,0.3,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,cookware,0.462811619,N/A,0.15,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,,0.299199998,N/A,0,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,thai language,0.299199998,N/A,0.33,semiya veggie upma,
32,http://storage.googleapis.com/gtpictures/personal_images_raw/semiya%20veggie%20upma.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_32.jpg,thai people,0,N/A,0.25,semiya veggie upma,
33,http://storage.googleapis.com/gtpictures/personal_images_raw/strawberry%20icecream%20roll.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_33.jpg,dessert,0.924292624,0.924292624,0.67,strawberry icecream roll,
33,http://storage.googleapis.com/gtpictures/personal_images_raw/strawberry%20icecream%20roll.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_33.jpg,frozen dessert,0.862652063,0.862652063,1,strawberry icecream roll,
33,http://storage.googleapis.com/gtpictures/personal_images_raw/strawberry%20icecream%20roll.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_33.jpg,food,0.706949592,0.706949592,0.33,strawberry icecream roll,
33,http://storage.googleapis.com/gtpictures/personal_images_raw/strawberry%20icecream%20roll.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_33.jpg,sweetness,0.675863147,0.675863147,0.43,strawberry icecream roll,
33,http://storage.googleapis.com/gtpictures/personal_images_raw/strawberry%20icecream%20roll.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_33.jpg,cuisine,0.594337761,0.594337761,0.19,strawberry icecream roll,
33,http://storage.googleapis.com/gtpictures/personal_images_raw/strawberry%20icecream%20roll.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_33.jpg,petit four,0.53876555,0.53876555,0.25,strawberry icecream roll,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,dish,0.937832713,0.937832713,1,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,food,0.901205778,0.901205778,0.25,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,meal,0.866216481,0.866216481,0,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,vegetarian food,0.725741863,0.725741863,0.11,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,cuisine,0.705824733,0.705824733,0.36,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,vegetable,0.660473824,0.660473824,0,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,brunch,0.634883583,0.634883583,0.2,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,seafood,0.619989455,0.619989455,0.18,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,platter,0.568135202,0.568135202,0,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,garnish,0.567457736,0.567457736,0.55,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,vegetarian cuisine,1.387890339,N/A,0.18,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,la quinta inns & suites,0.369899988,N/A,0.15,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,,0.369899988,N/A,0,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,dish network,0.353199989,N/A,0.5,Stuffed zucchini flowers,
34,http://storage.googleapis.com/gtpictures/personal_images_raw/stuffed_zucchini_flowers.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_34.jpg,vegetarianism,0.313800007,N/A,0.24,Stuffed zucchini flowers,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,dish,0.958941937,0.958941937,0.11,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,food,0.842502356,0.842502356,0.42,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,cuisine,0.79101336,0.79101336,0.18,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,curry,0.761879981,0.761879981,0.1,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,vegetarian food,0.625172555,0.625172555,1,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,stew,0.582103789,0.582103789,0.11,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,thai food,0.579116821,0.579116821,0.67,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,soup,0.54383266,0.54383266,0.11,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,recipe,0.53810221,0.53810221,0.19,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,yellow curry,2.605167389,0.521515489,0.15,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,vegetarian cuisine,0.830203414,N/A,0.67,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,la quinta inns & suites,0.371800005,N/A,0.26,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,,0.371800005,N/A,0,thai green curry,
35,http://storage.googleapis.com/gtpictures/personal_images_raw/thai%20green%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_35.jpg,vegetarianism,0.314599991,N/A,0.71,thai green curry,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,dish,0.894234657,0.894234657,0.25,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,cuisine,0.857500672,0.857500672,0.32,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,food,0.84620899,0.84620899,0,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,pizza cheese,0.78031528,0.78031528,1,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,pizza,0.872410655,0.774036288,0.59,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,baked goods,0.717564941,0.717564941,0.26,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,european food,0.679784238,0.679784238,0.24,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,manakish,0.877319455,0.591892242,0.2,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,italian food,0.587575615,0.587575615,0.25,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,flatbread,0.585359752,0.585359752,0.19,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,sicilian pizza,2.539429188,0.560547888,0.38,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,american food,0.55343312,0.55343312,0.24,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,american cuisine,0.604921937,N/A,0.43,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,sicilian cuisine,0.439200014,N/A,0.43,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,cheese,0.388799995,N/A,0.67,thick crust margherita,
36,http://storage.googleapis.com/gtpictures/personal_images_raw/thick%20crust%20margherita.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_36.jpg,pizza m,0.241400003,N/A,0.63,thick crust margherita,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,dish,0.850001514,0.850001514,1,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,meat,0.761668205,0.761668205,0,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,venison,0.791980505,0.754388273,0.36,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,animal source foods,0.651369333,0.651369333,0.17,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,food,0.643646836,0.643646836,0.25,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,cuisine,0.64080894,0.64080894,0.36,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,steak,0.560379207,0.560379207,0.22,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,kobe beef,0.561581731,0.542903304,0,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,duck meat,0.524874568,0.523726702,0.15,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,veal,0.565093637,0.522822857,0,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,sirloin steak,1.035972953,0.51395601,0.24,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,duck,0.504750013,N/A,0.25,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,beef,0.460500002,N/A,0,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,,0.309399992,N/A,0,wine braised duck,
37,http://storage.googleapis.com/gtpictures/personal_images_raw/wine%20braised%20duck.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_37.jpg,dish network,0.309399992,N/A,0.5,wine braised duck,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,dish,0.962369502,0.962369502,0.15,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,pizza,0.947012126,0.947012126,0.37,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,cuisine,0.908384323,0.908384323,0.28,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,food,0.878756404,0.878756404,0.15,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,california style pizza,0.863641202,0.863641202,1,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,italian food,0.84560585,0.84560585,0.29,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,european food,0.799478293,0.799478293,0.17,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,vegetarian food,0.648020864,0.648020864,0.27,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,pizza cheese,0.579625905,0.529205442,0.29,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,leaf vegetable,0.506510675,0.506510675,0.33,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,sicilian pizza,1.309814692,0.505384564,0.56,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,recipe,0.527543664,0.500304878,0.21,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,california-style pizza,2.056987762,N/A,0.95,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,vegetarian cuisine,0.823547721,N/A,0.35,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,california style,0.520200014,N/A,0.84,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,sicilian cuisine,0.491400003,N/A,0.37,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,cheese,0.397100002,N/A,0.21,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,la quinta inns & suites,0.34009999,N/A,0.36,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,,0.34009999,N/A,0,arugula pizza,
38,http://storage.googleapis.com/gtpictures/personal_images_raw/arugula_pizza.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_38.jpg,vegetarianism,0.306100011,N/A,0.29,arugula pizza,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,dish,0.956068218,0.956068218,0.31,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,food,0.816340089,0.816340089,0.31,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,cuisine,0.679052413,0.679052413,0.25,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,animal source foods,0.564280331,0.564280331,0.29,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,asian food,0.558124483,0.558124483,0.21,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,recipe,0.506175399,0.506175399,0.4,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,middle eastern food,0.506140173,0.506140173,0.29,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,romeritos,1.692212582,N/A,1,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,middle eastern cuisine,0.778876305,N/A,0.32,brinjal curry,
39,http://storage.googleapis.com/gtpictures/personal_images_raw/brinjal%20curry.jpg,https://storage.googleapis.com/gtpictures/images/google_vision_api_image_food_39.jpg,american chinese cuisine,0.72208494,N/A,0.3,brinjal curry,
